SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


8278	14396,59875200002	8278	14396,620144000015	8278	0	8278	-11786,229986000006	8278	-11786,229986000006	8278	0
8280	14396,55596800003	8280	14396,620144000015	8280	0	8280	-11786,227409000014	8280	-11786,229986000006	8280	0
8282	14396,572012000019	8282	14396,620144000015	8282	0	8282	-11786,224832000007	8282	-11786,229986000006	8282	0
8284	14396,657580000028	8284	14396,620144000015	8284	0	8284	-11786,248025000008	8284	-11786,229986000006	8284	0
8286	14396,646884000016	8286	14396,620144000015	8286	0	8286	-11786,235140000004	8286	-11786,229986000006	8286	0
8288	14396,593404000014	8288	14396,620144000015	8288	0	8288	-11786,24287100001	8288	-11786,229986000006	8288	0
8290	14396,577360000025	8290	14396,620144000015	8290	0	8290	-11786,24287100001	8290	-11786,229986000006	8290	0
8292	14396,539924000012	8292	14396,620144000015	8292	0	8292	-11786,245448000002	8292	-11786,229986000006	8292	0
8294	14396,609448000032	8294	14396,620144000015	8294	0	8294	-11786,222255	8294	-11786,229986000006	8294	0
8296	14396,577360000025	8296	14396,620144000015	8296	0	8296	-11786,248025000008	8296	-11786,229986000006	8296	0
8298	14396,582708000031	8298	14396,620144000015	8298	0	8298	-11786,222255	8298	-11786,229986000006	8298	0
8300	14396,523880000023	8300	14396,620144000015	8300	0	8300	-11786,240294000003	8300	-11786,229986000006	8300	0
8302	14396,518532000016	8302	14396,620144000015	8302	0	8302	-11786,237717000011	8302	-11786,229986000006	8302	0
8304	14396,64153600001	8304	14396,620144000015	8304	0	8304	-11786,248025000008	8304	-11786,229986000006	8304	0
8306	14396,614796000009	8306	14396,620144000015	8306	0	8306	-11786,237717000011	8306	-11786,229986000006	8306	0
8308	14396,593404000014	8308	14396,620144000015	8308	0	8308	-11786,258333000005	8308	-11786,229986000006	8308	0
8310	14396,588056000008	8310	14396,620144000015	8310	0	8310	-11786,268641000002	8310	-11786,229986000006	8310	0
8312	14396,545272000018	8312	14396,620144000015	8312	0	8312	-11786,273795000001	8312	-11786,229986000006	8312	0
8314	14396,588056000008	8314	14396,620144000015	8314	0	8314	-11786,263487000004	8314	-11786,229986000006	8314	0
8316	14396,577360000025	8316	14396,620144000015	8316	0	8316	-11786,260910000012	8316	-11786,229986000006	8316	0
8318	14396,59875200002	8318	14396,620144000015	8318	0	8318	-11786,224832000007	8318	-11786,229986000006	8318	0
8320	14396,545272000018	8320	14396,620144000015	8320	0	8320	-11786,237717000011	8320	-11786,229986000006	8320	0
8322	14396,566664000013	8322	14396,620144000015	8322	0	8322	-11786,245448000002	8322	-11786,229986000006	8322	0
8324	14396,55596800003	8324	14396,620144000015	8324	0	8324	-11786,245448000002	8324	-11786,229986000006	8324	0
8326	14396,59875200002	8326	14396,620144000015	8326	0	8326	-11786,260910000012	8326	-11786,229986000006	8326	0
8328	14396,604100000026	8328	14396,620144000015	8328	0	8328	-11786,260910000012	8328	-11786,229986000006	8328	0
8330	14396,630840000027	8330	14396,620144000015	8330	0	8330	-11786,248025000008	8330	-11786,229986000006	8330	0
8332	14396,59875200002	8332	14396,620144000015	8332	0	8332	-11786,209370000011	8332	-11786,229986000006	8332	0
8334	14396,582708000031	8334	14396,620144000015	8334	0	8334	-11786,263487000004	8334	-11786,229986000006	8334	0
8336	14396,620144000015	8336	14396,620144000015	8336	0	8336	-11786,255756000013	8336	-11786,229986000006	8336	0
8338	14396,51318400001	8338	14396,620144000015	8338	0	8338	-11786,217101000002	8338	-11786,229986000006	8338	0
8340	14396,572012000019	8340	14396,620144000015	8340	0	8340	-11786,232563000012	8340	-11786,229986000006	8340	0
8342	14396,550620000024	8342	14396,620144000015	8342	0	8342	-11786,245448000002	8342	-11786,229986000006	8342	0
8344	14396,609448000032	8344	14396,620144000015	8344	0	8344	-11786,235140000004	8344	-11786,229986000006	8344	0
8346	14396,550620000024	8346	14396,620144000015	8346	0	8346	-11786,224832000007	8346	-11786,229986000006	8346	0
8348	14396,539924000012	8348	14396,620144000015	8348	0	8348	-11786,24287100001	8348	-11786,229986000006	8348	0
8350	14396,550620000024	8350	14396,620144000015	8350	0	8350	-11786,229986000006	8350	-11786,229986000006	8350	0
8352	14396,593404000014	8352	14396,620144000015	8352	0	8352	-11786,253179000007	8352	-11786,229986000006	8352	0
8354	14396,55596800003	8354	14396,620144000015	8354	0	8354	-11786,224832000007	8354	-11786,229986000006	8354	0
8356	14396,577360000025	8356	14396,620144000015	8356	0	8356	-11786,263487000004	8356	-11786,229986000006	8356	0
8358	14396,572012000019	8358	14396,620144000015	8358	0	8358	-11786,240294000003	8358	-11786,229986000006	8358	0
8360	14396,572012000019	8360	14396,620144000015	8360	0	8360	-11786,26606400001	8360	-11786,229986000006	8360	0
8362	14396,609448000032	8362	14396,620144000015	8362	0	8362	-11786,227409000014	8362	-11786,229986000006	8362	0
8364	14396,572012000019	8364	14396,620144000015	8364	0	8364	-11786,263487000004	8364	-11786,229986000006	8364	0
8366	14396,523880000023	8366	14396,620144000015	8366	0	8366	-11786,248025000008	8366	-11786,229986000006	8366	0
8368	14396,604100000026	8368	14396,620144000015	8368	0	8368	-11786,217101000002	8368	-11786,229986000006	8368	0
8370	14396,620144000015	8370	14396,620144000015	8370	0	8370	-11786,229986000006	8370	-11786,229986000006	8370	0
8372	14396,523880000023	8372	14396,620144000015	8372	0	8372	-11786,240294000003	8372	-11786,229986000006	8372	0
8374	14396,502488000027	8374	14396,620144000015	8374	0	8374	-11786,255756000013	8374	-11786,229986000006	8374	0
8376	14396,59875200002	8376	14396,620144000015	8376	0	8376	-11786,258333000005	8376	-11786,229986000006	8376	0
8378	14396,582708000031	8378	14396,620144000015	8378	0	8378	-11786,245448000002	8378	-11786,229986000006	8378	0
8380	14396,657580000028	8380	14396,620144000015	8380	0	8380	-11786,260910000012	8380	-11786,229986000006	8380	0
8382	14396,630840000027	8382	14396,620144000015	8382	0	8382	-11786,255756000013	8382	-11786,229986000006	8382	0
8384	14396,572012000019	8384	14396,620144000015	8384	0	8384	-11786,260910000012	8384	-11786,229986000006	8384	0
8386	14396,625492000021	8386	14396,620144000015	8386	0	8386	-11786,240294000003	8386	-11786,229986000006	8386	0
8388	14396,646884000016	8388	14396,620144000015	8388	0	8388	-11786,26606400001	8388	-11786,229986000006	8388	0
8390	14396,593404000014	8390	14396,620144000015	8390	0	8390	-11786,240294000003	8390	-11786,229986000006	8390	0
8392	14396,625492000021	8392	14396,620144000015	8392	0	8392	-11786,260910000012	8392	-11786,229986000006	8392	0
8394	14396,588056000008	8394	14396,620144000015	8394	0	8394	-11786,245448000002	8394	-11786,229986000006	8394	0
8396	14396,518532000016	8396	14396,620144000015	8396	0	8396	-11786,263487000004	8396	-11786,229986000006	8396	0
8398	14396,588056000008	8398	14396,620144000015	8398	0	8398	-11786,229986000006	8398	-11786,229986000006	8398	0
8400	14396,625492000021	8400	14396,620144000015	8400	0	8400	-11786,229986000006	8400	-11786,229986000006	8400	0
8402	14396,534576000006	8402	14396,620144000015	8402	0	8402	-11786,219678000009	8402	-11786,229986000006	8402	0
8404	14396,550620000024	8404	14396,620144000015	8404	0	8404	-11786,250602	8404	-11786,229986000006	8404	0
8406	14396,609448000032	8406	14396,620144000015	8406	0	8406	-11786,250602	8406	-11786,229986000006	8406	0
8408	14396,630840000027	8408	14396,620144000015	8408	0	8408	-11786,227409000014	8408	-11786,229986000006	8408	0
8410	14396,604100000026	8410	14396,620144000015	8410	0	8410	-11786,222255	8410	-11786,229986000006	8410	0
8412	14396,550620000024	8412	14396,620144000015	8412	0	8412	-11786,222255	8412	-11786,229986000006	8412	0
8414	14396,588056000008	8414	14396,620144000015	8414	0	8414	-11786,271218000009	8414	-11786,229986000006	8414	0
8416	14396,577360000025	8416	14396,620144000015	8416	0	8416	-11786,224832000007	8416	-11786,229986000006	8416	0
8418	14396,534576000006	8418	14396,620144000015	8418	0	8418	-11786,248025000008	8418	-11786,229986000006	8418	0
8420	14396,491792000015	8420	14396,620144000015	8420	0	8420	-11786,255756000013	8420	-11786,229986000006	8420	0
8422	14396,588056000008	8422	14396,620144000015	8422	0	8422	-11786,24287100001	8422	-11786,229986000006	8422	0
8424	14396,51318400001	8424	14396,620144000015	8424	0	8424	-11786,245448000002	8424	-11786,229986000006	8424	0
8426	14396,577360000025	8426	14396,620144000015	8426	0	8426	-11786,235140000004	8426	-11786,229986000006	8426	0
8428	14396,593404000014	8428	14396,620144000015	8428	0	8428	-11786,232563000012	8428	-11786,229986000006	8428	0
8430	14396,593404000014	8430	14396,620144000015	8430	0	8430	-11786,235140000004	8430	-11786,229986000006	8430	0
8432	14396,572012000019	8432	14396,620144000015	8432	0	8432	-11786,26606400001	8432	-11786,229986000006	8432	0
8434	14396,55596800003	8434	14396,620144000015	8434	0	8434	-11786,253179000007	8434	-11786,229986000006	8434	0
8436	14396,545272000018	8436	14396,620144000015	8436	0	8436	-11786,255756000013	8436	-11786,229986000006	8436	0
8438	14396,572012000019	8438	14396,620144000015	8438	0	8438	-11786,281526000006	8438	-11786,229986000006	8438	0
8440	14396,636188000004	8440	14396,620144000015	8440	0	8440	-11786,276372000008	8440	-11786,229986000006	8440	0
8442	14396,55596800003	8442	14396,620144000015	8442	0	8442	-11786,237717000011	8442	-11786,229986000006	8442	0
8444	14396,566664000013	8444	14396,620144000015	8444	0	8444	-11786,237717000011	8444	-11786,229986000006	8444	0
8446	14396,529228000029	8446	14396,620144000015	8446	0	8446	-11786,26606400001	8446	-11786,229986000006	8446	0
8448	14396,55596800003	8448	14396,620144000015	8448	0	8448	-11786,222255	8448	-11786,229986000006	8448	0
8450	14396,59875200002	8450	14396,620144000015	8450	0	8450	-11786,21452400001	8450	-11786,229986000006	8450	0
8452	14396,59875200002	8452	14396,620144000015	8452	0	8452	-11786,206793000005	8452	-11786,229986000006	8452	0
8454	14396,59875200002	8454	14396,620144000015	8454	0	8454	-11786,211947000003	8454	-11786,229986000006	8454	0
8456	14396,566664000013	8456	14396,620144000015	8456	0	8456	-11786,248025000008	8456	-11786,229986000006	8456	0
8458	14396,593404000014	8458	14396,620144000015	8458	0	8458	-11786,250602	8458	-11786,229986000006	8458	0
8460	14396,593404000014	8460	14396,620144000015	8460	0	8460	-11786,24287100001	8460	-11786,229986000006	8460	0
8462	14396,604100000026	8462	14396,620144000015	8462	0	8462	-11786,219678000009	8462	-11786,229986000006	8462	0
8464	14396,593404000014	8464	14396,620144000015	8464	0	8464	-11786,260910000012	8464	-11786,229986000006	8464	0
8466	14396,486444000009	8466	14396,620144000015	8466	0	8466	-11786,237717000011	8466	-11786,229986000006	8466	0
8468	14396,582708000031	8468	14396,620144000015	8468	0	8468	-11786,222255	8468	-11786,229986000006	8468	0
8470	14396,614796000009	8470	14396,620144000015	8470	0	8470	-11786,245448000002	8470	-11786,229986000006	8470	0
8472	14396,518532000016	8472	14396,620144000015	8472	0	8472	-11786,271218000009	8472	-11786,229986000006	8472	0
8474	14396,577360000025	8474	14396,620144000015	8474	0	8474	-11786,235140000004	8474	-11786,229986000006	8474	0
8476	14396,572012000019	8476	14396,620144000015	8476	0	8476	-11786,229986000006	8476	-11786,229986000006	8476	0
8478	14396,582708000031	8478	14396,620144000015	8478	0	8478	-11786,253179000007	8478	-11786,229986000006	8478	0
8480	14396,566664000013	8480	14396,620144000015	8480	0	8480	-11786,250602	8480	-11786,229986000006	8480	0
8482	14396,572012000019	8482	14396,620144000015	8482	0	8482	-11786,237717000011	8482	-11786,229986000006	8482	0
8484	14396,636188000004	8484	14396,620144000015	8484	0	8484	-11786,255756000013	8484	-11786,229986000006	8484	0
8486	14396,550620000024	8486	14396,620144000015	8486	0	8486	-11786,240294000003	8486	-11786,229986000006	8486	0
8488	14396,582708000031	8488	14396,620144000015	8488	0	8488	-11786,258333000005	8488	-11786,229986000006	8488	0
8490	14396,55596800003	8490	14396,620144000015	8490	0	8490	-11786,248025000008	8490	-11786,229986000006	8490	0
8492	14396,593404000014	8492	14396,620144000015	8492	0	8492	-11786,245448000002	8492	-11786,229986000006	8492	0
8494	14396,502488000027	8494	14396,620144000015	8494	0	8494	-11786,245448000002	8494	-11786,229986000006	8494	0
8496	14396,64153600001	8496	14396,620144000015	8496	0	8496	-11786,258333000005	8496	-11786,229986000006	8496	0
8498	14396,572012000019	8498	14396,620144000015	8498	0	8498	-11786,250602	8498	-11786,229986000006	8498	0
8500	14396,561316000007	8500	14396,620144000015	8500	0	8500	-11786,237717000011	8500	-11786,229986000006	8500	0
8502	14396,534576000006	8502	14396,620144000015	8502	0	8502	-11786,240294000003	8502	-11786,229986000006	8502	0
8504	14396,646884000016	8504	14396,620144000015	8504	0	8504	-11786,217101000002	8504	-11786,229986000006	8504	0
8506	14396,662928000005	8506	14396,620144000015	8506	0	8506	-11786,253179000007	8506	-11786,229986000006	8506	0
8508	14396,630840000027	8508	14396,620144000015	8508	0	8508	-11786,235140000004	8508	-11786,229986000006	8508	0
8510	14396,588056000008	8510	14396,620144000015	8510	0	8510	-11786,237717000011	8510	-11786,229986000006	8510	0
8512	14396,545272000018	8512	14396,620144000015	8512	0	8512	-11786,248025000008	8512	-11786,229986000006	8512	0
8514	14396,593404000014	8514	14396,620144000015	8514	0	8514	-11786,229986000006	8514	-11786,229986000006	8514	0
8516	14396,64153600001	8516	14396,620144000015	8516	0	8516	-11786,227409000014	8516	-11786,229986000006	8516	0
8518	14396,51318400001	8518	14396,620144000015	8518	0	8518	-11786,260910000012	8518	-11786,229986000006	8518	0
8520	14396,620144000015	8520	14396,620144000015	8520	0	8520	-11786,248025000008	8520	-11786,229986000006	8520	0
8522	14396,620144000015	8522	14396,620144000015	8522	0	8522	-11786,211947000003	8522	-11786,229986000006	8522	0
8524	14396,625492000021	8524	14396,620144000015	8524	0	8524	-11786,278949	8524	-11786,229986000006	8524	0
8526	14396,620144000015	8526	14396,620144000015	8526	0	8526	-11786,255756000013	8526	-11786,229986000006	8526	0
8528	14396,550620000024	8528	14396,620144000015	8528	0	8528	-11786,232563000012	8528	-11786,229986000006	8528	0
8530	14396,577360000025	8530	14396,620144000015	8530	0	8530	-11786,255756000013	8530	-11786,229986000006	8530	0
8532	14396,534576000006	8532	14396,620144000015	8532	0	8532	-11786,229986000006	8532	-11786,229986000006	8532	0
8534	14396,630840000027	8534	14396,620144000015	8534	0	8534	-11786,248025000008	8534	-11786,229986000006	8534	0
8536	14396,550620000024	8536	14396,620144000015	8536	0	8536	-11786,229986000006	8536	-11786,229986000006	8536	0
8538	14396,630840000027	8538	14396,620144000015	8538	0	8538	-11786,229986000006	8538	-11786,229986000006	8538	0
8540	14396,678972000023	8540	14396,620144000015	8540	0	8540	-11786,227409000014	8540	-11786,229986000006	8540	0
8542	14396,566664000013	8542	14396,620144000015	8542	0	8542	-11786,229986000006	8542	-11786,229986000006	8542	0
8544	14396,604100000026	8544	14396,620144000015	8544	0	8544	-11786,258333000005	8544	-11786,229986000006	8544	0
8546	14396,566664000013	8546	14396,620144000015	8546	0	8546	-11786,26606400001	8546	-11786,229986000006	8546	0
8548	14396,561316000007	8548	14396,620144000015	8548	0	8548	-11786,248025000008	8548	-11786,229986000006	8548	0
8550	14396,561316000007	8550	14396,620144000015	8550	0	8550	-11786,229986000006	8550	-11786,229986000006	8550	0
8552	14396,582708000031	8552	14396,620144000015	8552	0	8552	-11786,250602	8552	-11786,229986000006	8552	0
8554	14396,55596800003	8554	14396,620144000015	8554	0	8554	-11786,232563000012	8554	-11786,229986000006	8554	0
8556	14396,620144000015	8556	14396,620144000015	8556	0	8556	-11786,229986000006	8556	-11786,229986000006	8556	0
8558	14396,566664000013	8558	14396,620144000015	8558	0	8558	-11786,248025000008	8558	-11786,229986000006	8558	0
8560	14396,539924000012	8560	14396,620144000015	8560	0	8560	-11786,255756000013	8560	-11786,229986000006	8560	0
8562	14396,577360000025	8562	14396,620144000015	8562	0	8562	-11786,258333000005	8562	-11786,229986000006	8562	0
8564	14396,572012000019	8564	14396,620144000015	8564	0	8564	-11786,302142	8564	-11786,229986000006	8564	0
8566	14396,577360000025	8566	14396,620144000015	8566	0	8566	-11786,245448000002	8566	-11786,229986000006	8566	0
8568	14396,518532000016	8568	14396,620144000015	8568	0	8568	-11786,232563000012	8568	-11786,229986000006	8568	0
8570	14396,582708000031	8570	14396,620144000015	8570	0	8570	-11786,253179000007	8570	-11786,229986000006	8570	0
8572	14396,614796000009	8572	14396,620144000015	8572	0	8572	-11786,248025000008	8572	-11786,229986000006	8572	0
8574	14396,64153600001	8574	14396,620144000015	8574	0	8574	-11786,24287100001	8574	-11786,229986000006	8574	0
8576	14396,55596800003	8576	14396,620144000015	8576	0	8576	-11786,211947000003	8576	-11786,229986000006	8576	0
8578	14396,529228000029	8578	14396,620144000015	8578	0	8578	-11786,237717000011	8578	-11786,229986000006	8578	0
8580	14396,545272000018	8580	14396,620144000015	8580	0	8580	-11786,273795000001	8580	-11786,229986000006	8580	0
8582	14396,55596800003	8582	14396,620144000015	8582	0	8582	-11786,21452400001	8582	-11786,229986000006	8582	0
8584	14396,630840000027	8584	14396,620144000015	8584	0	8584	-11786,229986000006	8584	-11786,229986000006	8584	0
8586	14396,572012000019	8586	14396,620144000015	8586	0	8586	-11786,248025000008	8586	-11786,229986000006	8586	0
8588	14396,523880000023	8588	14396,620144000015	8588	0	8588	-11786,24287100001	8588	-11786,229986000006	8588	0
8590	14396,695016000012	8590	14396,620144000015	8590	0	8590	-11786,235140000004	8590	-11786,229986000006	8590	0
8592	14396,577360000025	8592	14396,620144000015	8592	0	8592	-11786,235140000004	8592	-11786,229986000006	8592	0
8594	14396,518532000016	8594	14396,620144000015	8594	0	8594	-11786,268641000002	8594	-11786,229986000006	8594	0
8596	14396,59875200002	8596	14396,620144000015	8596	0	8596	-11786,222255	8596	-11786,229986000006	8596	0
8598	14396,593404000014	8598	14396,620144000015	8598	0	8598	-11786,258333000005	8598	-11786,229986000006	8598	0
8600	14396,625492000021	8600	14396,620144000015	8600	0	8600	-11786,232563000012	8600	-11786,229986000006	8600	0
8602	14396,582708000031	8602	14396,620144000015	8602	0	8602	-11786,260910000012	8602	-11786,229986000006	8602	0
8604	14396,561316000007	8604	14396,620144000015	8604	0	8604	-11786,232563000012	8604	-11786,229986000006	8604	0
8606	14396,604100000026	8606	14396,620144000015	8606	0	8606	-11786,224832000007	8606	-11786,229986000006	8606	0
8608	14396,550620000024	8608	14396,620144000015	8608	0	8608	-11786,229986000006	8608	-11786,229986000006	8608	0
