Name	ActPos(2)	Name	SetPos(2)	Name	PosDiff(2)	Name	ActPos(5)	Name	SetPos(5)	Name	PosDiff(5)
SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16643	IndexGroup	16643	IndexGroup	16643	IndexGroup	16646	IndexGroup	16646	IndexGroup	16646
IndexOffset	65538	IndexOffset	10	IndexOffset	131087	IndexOffset	65538	IndexOffset	10	IndexOffset	131087
SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


30684	14396,630840000027	30684	14396,625492000021	30684	-0,0053480000060517341	30684	-11786,21452400001	30684	-11786,21452400001	30684	0
30686	14396,668276000011	30686	14396,625492000021	30686	-0,042783999990206212	30686	-11786,224832000007	30686	-11786,21452400001	30686	0,010307999997166917
30688	14396,630840000027	30688	14396,625492000021	30688	-0,0053480000060517341	30688	-11786,193908000001	30688	-11786,21452400001	30688	-0,020616000008885749
30690	14396,636188000004	30690	14396,625492000021	30690	-0,010695999982999638	30690	-11786,204216000013	30690	-11786,21452400001	30690	-0,010307999997166917
30692	14396,566664000013	30692	14396,625492000021	30692	0,058828000008361414	30692	-11786,245448000002	30692	-11786,21452400001	30692	0,03092399999150075
30694	14396,620144000015	30694	14396,625492000021	30694	0,0053480000060517341	30694	-11786,209370000011	30694	-11786,21452400001	30694	-0,0051539999985834584
30696	14396,572012000019	30696	14396,625492000021	30696	0,05348000000230968	30696	-11786,21452400001	30696	-11786,21452400001	30696	0
30698	14396,646884000016	30698	14396,625492000021	30698	-0,021391999995103106	30698	-11786,211947000003	30698	-11786,21452400001	30698	-0,0025770000065676868
30700	14396,668276000011	30700	14396,625492000021	30700	-0,042783999990206212	30700	-11786,175869000013	30700	-11786,21452400001	30700	-0,038654999996651895
30702	14396,662928000005	30702	14396,625492000021	30702	-0,037435999984154478	30702	-11786,196485000008	30702	-11786,21452400001	30702	-0,018039000002318062
30704	14396,625492000021	30704	14396,625492000021	30704	0	30704	-11786,204216000013	30704	-11786,21452400001	30704	-0,010307999997166917
30706	14396,678972000023	30706	14396,625492000021	30706	-0,05348000000230968	30706	-11786,206793000005	30706	-11786,21452400001	30706	-0,0077310000051511452
30708	14396,657580000028	30708	14396,625492000021	30708	-0,032088000007206574	30708	-11786,219678000009	30708	-11786,21452400001	30708	0,0051539999985834584
30710	14396,614796000009	30710	14396,625492000021	30710	0,010696000012103468	30710	-11786,206793000005	30710	-11786,21452400001	30710	-0,0077310000051511452
30712	14396,534576000006	30712	14396,625492000021	30712	0,090916000015567988	30712	-11786,235140000004	30712	-11786,21452400001	30712	0,020615999994333833
30714	14396,662928000005	30714	14396,625492000021	30714	-0,037435999984154478	30714	-11786,227409000014	30714	-11786,21452400001	30714	0,012885000003734604
30716	14396,646884000016	30716	14396,625492000021	30716	-0,021391999995103106	30716	-11786,219678000009	30716	-11786,21452400001	30716	0,0051539999985834584
30718	14396,64153600001	30718	14396,625492000021	30718	-0,016043999989051372	30718	-11786,211947000003	30718	-11786,21452400001	30718	-0,0025770000065676868
30720	14396,550620000024	30720	14396,625492000021	30720	0,074871999997412786	30720	-11786,211947000003	30720	-11786,21452400001	30720	-0,0025770000065676868
30722	14396,652232000022	30722	14396,625492000021	30722	-0,02674000000115484	30722	-11786,222255	30722	-11786,21452400001	30722	0,00773099999059923
30724	14396,630840000027	30724	14396,625492000021	30724	-0,0053480000060517341	30724	-11786,219678000009	30724	-11786,21452400001	30724	0,0051539999985834584
30726	14396,673624000017	30726	14396,625492000021	30726	-0,048131999996257946	30726	-11786,209370000011	30726	-11786,21452400001	30726	-0,0051539999985834584
30728	14396,561316000007	30728	14396,625492000021	30728	0,064176000014413148	30728	-11786,21452400001	30728	-11786,21452400001	30728	0
30730	14396,620144000015	30730	14396,625492000021	30730	0,0053480000060517341	30730	-11786,21452400001	30730	-11786,21452400001	30730	0
30732	14396,678972000023	30732	14396,625492000021	30732	-0,05348000000230968	30732	-11786,219678000009	30732	-11786,21452400001	30732	0,0051539999985834584
30734	14396,582708000031	30734	14396,625492000021	30734	0,042783999990206212	30734	-11786,21452400001	30734	-11786,21452400001	30734	0
30736	14396,652232000022	30736	14396,625492000021	30736	-0,02674000000115484	30736	-11786,196485000008	30736	-11786,21452400001	30736	-0,018039000002318062
30738	14396,620144000015	30738	14396,625492000021	30738	0,0053480000060517341	30738	-11786,201639000006	30738	-11786,21452400001	30738	-0,012885000003734604
30740	14396,529228000029	30740	14396,625492000021	30740	0,096263999992515892	30740	-11786,219678000009	30740	-11786,21452400001	30740	0,0051539999985834584
30742	14396,572012000019	30742	14396,625492000021	30742	0,05348000000230968	30742	-11786,196485000008	30742	-11786,21452400001	30742	-0,018039000002318062
30744	14396,684320000029	30744	14396,625492000021	30744	-0,058828000008361414	30744	-11786,248025000008	30744	-11786,21452400001	30744	0,033500999998068437
30746	14396,550620000024	30746	14396,625492000021	30746	0,074871999997412786	30746	-11786,201639000006	30746	-11786,21452400001	30746	-0,012885000003734604
30748	14396,539924000012	30748	14396,625492000021	30748	0,085568000009516254	30748	-11786,201639000006	30748	-11786,21452400001	30748	-0,012885000003734604
30750	14396,662928000005	30750	14396,625492000021	30750	-0,037435999984154478	30750	-11786,217101000002	30750	-11786,21452400001	30750	0,0025769999920157716
30752	14396,604100000026	30752	14396,625492000021	30752	0,021391999995103106	30752	-11786,232563000012	30752	-11786,21452400001	30752	0,018039000002318062
30754	14396,604100000026	30754	14396,625492000021	30754	0,021391999995103106	30754	-11786,224832000007	30754	-11786,21452400001	30754	0,010307999997166917
30756	14396,604100000026	30756	14396,625492000021	30756	0,021391999995103106	30756	-11786,201639000006	30756	-11786,21452400001	30756	-0,012885000003734604
30758	14396,630840000027	30758	14396,625492000021	30758	-0,0053480000060517341	30758	-11786,232563000012	30758	-11786,21452400001	30758	0,018039000002318062
30760	14396,604100000026	30760	14396,625492000021	30760	0,021391999995103106	30760	-11786,211947000003	30760	-11786,21452400001	30760	-0,0025770000065676868
30762	14396,588056000008	30762	14396,625492000021	30762	0,037436000013258308	30762	-11786,222255	30762	-11786,21452400001	30762	0,00773099999059923
30764	14396,673624000017	30764	14396,625492000021	30764	-0,048131999996257946	30764	-11786,211947000003	30764	-11786,21452400001	30764	-0,0025770000065676868
30766	14396,614796000009	30766	14396,625492000021	30766	0,010696000012103468	30766	-11786,188754000003	30766	-11786,21452400001	30766	-0,025770000007469207
30768	14396,673624000017	30768	14396,625492000021	30768	-0,048131999996257946	30768	-11786,209370000011	30768	-11786,21452400001	30768	-0,0051539999985834584
30770	14396,588056000008	30770	14396,625492000021	30770	0,037436000013258308	30770	-11786,255756000013	30770	-11786,21452400001	30770	0,041232000003219582
30772	14396,609448000032	30772	14396,625492000021	30772	0,016043999989051372	30772	-11786,204216000013	30772	-11786,21452400001	30772	-0,010307999997166917
30774	14396,678972000023	30774	14396,625492000021	30774	-0,05348000000230968	30774	-11786,222255	30774	-11786,21452400001	30774	0,00773099999059923
30776	14396,662928000005	30776	14396,625492000021	30776	-0,037435999984154478	30776	-11786,227409000014	30776	-11786,21452400001	30776	0,012885000003734604
30778	14396,662928000005	30778	14396,625492000021	30778	-0,037435999984154478	30778	-11786,199062	30778	-11786,21452400001	30778	-0,01546200001030229
30780	14396,609448000032	30780	14396,625492000021	30780	0,016043999989051372	30780	-11786,211947000003	30780	-11786,21452400001	30780	-0,0025770000065676868
30782	14396,636188000004	30782	14396,625492000021	30782	-0,010695999982999638	30782	-11786,222255	30782	-11786,21452400001	30782	0,00773099999059923
30784	14396,545272000018	30784	14396,625492000021	30784	0,08022000000346452	30784	-11786,211947000003	30784	-11786,21452400001	30784	-0,0025770000065676868
30786	14396,662928000005	30786	14396,625492000021	30786	-0,037435999984154478	30786	-11786,201639000006	30786	-11786,21452400001	30786	-0,012885000003734604
30788	14396,657580000028	30788	14396,625492000021	30788	-0,032088000007206574	30788	-11786,217101000002	30788	-11786,21452400001	30788	0,0025769999920157716
30790	14396,662928000005	30790	14396,625492000021	30790	-0,037435999984154478	30790	-11786,209370000011	30790	-11786,21452400001	30790	-0,0051539999985834584
30792	14396,609448000032	30792	14396,625492000021	30792	0,016043999989051372	30792	-11786,201639000006	30792	-11786,21452400001	30792	-0,012885000003734604
30794	14396,625492000021	30794	14396,625492000021	30794	0	30794	-11786,21452400001	30794	-11786,21452400001	30794	0
30796	14396,673624000017	30796	14396,625492000021	30796	-0,048131999996257946	30796	-11786,201639000006	30796	-11786,21452400001	30796	-0,012885000003734604
30798	14396,668276000011	30798	14396,625492000021	30798	-0,042783999990206212	30798	-11786,209370000011	30798	-11786,21452400001	30798	-0,0051539999985834584
30800	14396,593404000014	30800	14396,625492000021	30800	0,032088000007206574	30800	-11786,227409000014	30800	-11786,21452400001	30800	0,012885000003734604
30802	14396,582708000031	30802	14396,625492000021	30802	0,042783999990206212	30802	-11786,178446000005	30802	-11786,21452400001	30802	-0,036078000004636124
30804	14396,609448000032	30804	14396,625492000021	30804	0,016043999989051372	30804	-11786,201639000006	30804	-11786,21452400001	30804	-0,012885000003734604
30806	14396,657580000028	30806	14396,625492000021	30806	-0,032088000007206574	30806	-11786,206793000005	30806	-11786,21452400001	30806	-0,0077310000051511452
30808	14396,582708000031	30808	14396,625492000021	30808	0,042783999990206212	30808	-11786,211947000003	30808	-11786,21452400001	30808	-0,0025770000065676868
30810	14396,609448000032	30810	14396,625492000021	30810	0,016043999989051372	30810	-11786,193908000001	30810	-11786,21452400001	30810	-0,020616000008885749
30812	14396,614796000009	30812	14396,625492000021	30812	0,010696000012103468	30812	-11786,211947000003	30812	-11786,21452400001	30812	-0,0025770000065676868
30814	14396,604100000026	30814	14396,625492000021	30814	0,021391999995103106	30814	-11786,206793000005	30814	-11786,21452400001	30814	-0,0077310000051511452
30816	14396,668276000011	30816	14396,625492000021	30816	-0,042783999990206212	30816	-11786,196485000008	30816	-11786,21452400001	30816	-0,018039000002318062
30818	14396,529228000029	30818	14396,625492000021	30818	0,096263999992515892	30818	-11786,196485000008	30818	-11786,21452400001	30818	-0,018039000002318062
30820	14396,673624000017	30820	14396,625492000021	30820	-0,048131999996257946	30820	-11786,199062	30820	-11786,21452400001	30820	-0,01546200001030229
30822	14396,620144000015	30822	14396,625492000021	30822	0,0053480000060517341	30822	-11786,178446000005	30822	-11786,21452400001	30822	-0,036078000004636124
30824	14396,604100000026	30824	14396,625492000021	30824	0,021391999995103106	30824	-11786,209370000011	30824	-11786,21452400001	30824	-0,0051539999985834584
30826	14396,662928000005	30826	14396,625492000021	30826	-0,037435999984154478	30826	-11786,248025000008	30826	-11786,21452400001	30826	0,033500999998068437
30828	14396,625492000021	30828	14396,625492000021	30828	0	30828	-11786,204216000013	30828	-11786,21452400001	30828	-0,010307999997166917
30830	14396,630840000027	30830	14396,625492000021	30830	-0,0053480000060517341	30830	-11786,21452400001	30830	-11786,21452400001	30830	0
30832	14396,652232000022	30832	14396,625492000021	30832	-0,02674000000115484	30832	-11786,229986000006	30832	-11786,21452400001	30832	0,015461999995750375
30834	14396,582708000031	30834	14396,625492000021	30834	0,042783999990206212	30834	-11786,199062	30834	-11786,21452400001	30834	-0,01546200001030229
30836	14396,721756000014	30836	14396,625492000021	30836	-0,096263999992515892	30836	-11786,186177000011	30836	-11786,21452400001	30836	-0,028346999999484979
30838	14396,684320000029	30838	14396,625492000021	30838	-0,058828000008361414	30838	-11786,193908000001	30838	-11786,21452400001	30838	-0,020616000008885749
30840	14396,64153600001	30840	14396,625492000021	30840	-0,016043999989051372	30840	-11786,21452400001	30840	-11786,21452400001	30840	0
30842	14396,534576000006	30842	14396,625492000021	30842	0,090916000015567988	30842	-11786,219678000009	30842	-11786,21452400001	30842	0,0051539999985834584
30844	14396,678972000023	30844	14396,625492000021	30844	-0,05348000000230968	30844	-11786,224832000007	30844	-11786,21452400001	30844	0,010307999997166917
30846	14396,59875200002	30846	14396,625492000021	30846	0,02674000000115484	30846	-11786,211947000003	30846	-11786,21452400001	30846	-0,0025770000065676868
30848	14396,593404000014	30848	14396,625492000021	30848	0,032088000007206574	30848	-11786,229986000006	30848	-11786,21452400001	30848	0,015461999995750375
30850	14396,604100000026	30850	14396,625492000021	30850	0,021391999995103106	30850	-11786,188754000003	30850	-11786,21452400001	30850	-0,025770000007469207
30852	14396,604100000026	30852	14396,625492000021	30852	0,021391999995103106	30852	-11786,222255	30852	-11786,21452400001	30852	0,00773099999059923
30854	14396,668276000011	30854	14396,625492000021	30854	-0,042783999990206212	30854	-11786,227409000014	30854	-11786,21452400001	30854	0,012885000003734604
30856	14396,700364000019	30856	14396,625492000021	30856	-0,074871999997412786	30856	-11786,248025000008	30856	-11786,21452400001	30856	0,033500999998068437
30858	14396,64153600001	30858	14396,625492000021	30858	-0,016043999989051372	30858	-11786,211947000003	30858	-11786,21452400001	30858	-0,0025770000065676868
30860	14396,609448000032	30860	14396,625492000021	30860	0,016043999989051372	30860	-11786,227409000014	30860	-11786,21452400001	30860	0,012885000003734604
30862	14396,614796000009	30862	14396,625492000021	30862	0,010696000012103468	30862	-11786,204216000013	30862	-11786,21452400001	30862	-0,010307999997166917
30864	14396,684320000029	30864	14396,625492000021	30864	-0,058828000008361414	30864	-11786,211947000003	30864	-11786,21452400001	30864	-0,0025770000065676868
30866	14396,695016000012	30866	14396,625492000021	30866	-0,069523999991361052	30866	-11786,240294000003	30866	-11786,21452400001	30866	0,025769999992917292
30868	14396,593404000014	30868	14396,625492000021	30868	0,032088000007206574	30868	-11786,229986000006	30868	-11786,21452400001	30868	0,015461999995750375
30870	14396,646884000016	30870	14396,625492000021	30870	-0,021391999995103106	30870	-11786,204216000013	30870	-11786,21452400001	30870	-0,010307999997166917
30872	14396,64153600001	30872	14396,625492000021	30872	-0,016043999989051372	30872	-11786,191331000009	30872	-11786,21452400001	30872	-0,02319300000090152
30874	14396,652232000022	30874	14396,625492000021	30874	-0,02674000000115484	30874	-11786,191331000009	30874	-11786,21452400001	30874	-0,02319300000090152
30876	14396,657580000028	30876	14396,625492000021	30876	-0,032088000007206574	30876	-11786,219678000009	30876	-11786,21452400001	30876	0,0051539999985834584
30878	14396,657580000028	30878	14396,625492000021	30878	-0,032088000007206574	30878	-11786,204216000013	30878	-11786,21452400001	30878	-0,010307999997166917
30880	14396,630840000027	30880	14396,625492000021	30880	-0,0053480000060517341	30880	-11786,222255	30880	-11786,21452400001	30880	0,00773099999059923
30882	14396,64153600001	30882	14396,625492000021	30882	-0,016043999989051372	30882	-11786,191331000009	30882	-11786,21452400001	30882	-0,02319300000090152
30884	14396,604100000026	30884	14396,625492000021	30884	0,021391999995103106	30884	-11786,188754000003	30884	-11786,21452400001	30884	-0,025770000007469207
30886	14396,593404000014	30886	14396,625492000021	30886	0,032088000007206574	30886	-11786,222255	30886	-11786,21452400001	30886	0,00773099999059923
30888	14396,673624000017	30888	14396,625492000021	30888	-0,048131999996257946	30888	-11786,240294000003	30888	-11786,21452400001	30888	0,025769999992917292
30890	14396,652232000022	30890	14396,625492000021	30890	-0,02674000000115484	30890	-11786,204216000013	30890	-11786,21452400001	30890	-0,010307999997166917
30892	14396,561316000007	30892	14396,625492000021	30892	0,064176000014413148	30892	-11786,196485000008	30892	-11786,21452400001	30892	-0,018039000002318062
30894	14396,646884000016	30894	14396,625492000021	30894	-0,021391999995103106	30894	-11786,224832000007	30894	-11786,21452400001	30894	0,010307999997166917
30896	14396,620144000015	30896	14396,625492000021	30896	0,0053480000060517341	30896	-11786,240294000003	30896	-11786,21452400001	30896	0,025769999992917292
30898	14396,566664000013	30898	14396,625492000021	30898	0,058828000008361414	30898	-11786,209370000011	30898	-11786,21452400001	30898	-0,0051539999985834584
30900	14396,588056000008	30900	14396,625492000021	30900	0,037436000013258308	30900	-11786,170715	30900	-11786,21452400001	30900	-0,043809000009787269
30902	14396,588056000008	30902	14396,625492000021	30902	0,037436000013258308	30902	-11786,193908000001	30902	-11786,21452400001	30902	-0,020616000008885749
30904	14396,609448000032	30904	14396,625492000021	30904	0,016043999989051372	30904	-11786,206793000005	30904	-11786,21452400001	30904	-0,0077310000051511452
